as_of_date,instrument_id,counterparty_id,product_type,segment,origination_date,maturity_date,original_balance,current_balance,undrawn_amount,interest_rate,days_past_due,watchlist_flag,forbearance_flag,default_flag,chargeoff_flag,collateral_type,collateral_value,ltv,risk_grade,state
2026-06-30,LN-000947,CP-C-00109,Revolving Credit Facility,COMMERCIAL,2026-01-16,2036-01-12,3256981.4953477667,1629496.667409339,3692591.993321457,0.1498413400569578,0,0,0,0,0,Unsecured,0.0,,BBB-,TX
2026-06-30,LN-000948,CP-I-01106,Auto Loan,RETAIL,2024-09-10,2029-09-08,33290.71350804134,23156.97506031043,0.0,0.20840546696752266,0,1,0,0,0,Vehicle,18889.446449806917,1.225921316532128,,TX
2026-06-30,LN-000949,CP-C-00367,Commercial Real Estate,COMMERCIAL,2023-04-09,2038-04-02,3605623.2353801904,3037461.2146126716,0.0,0.11742198463248024,0,0,0,0,0,Commercial Real Estate,4213636.753656418,0.720864514953001,BBB,VA
2026-06-30,LN-000950,CP-I-01562,Auto Loan,RETAIL,2021-02-10,2026-02-08,44547.409240352215,11760.438328542325,0.0,0.0929564249784458,0,0,0,0,0,Vehicle,10650.676413739217,1.104196378867687,,GA
2026-06-30,LN-000951,CP-I-00478,Credit Card,RETAIL,2023-12-11,2033-12-06,13146.77540792613,12323.553682195192,14374.319051581368,0.1983299414512223,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000952,CP-C-00451,Revolving Credit Facility,COMMERCIAL,2025-02-21,2035-02-17,1582526.1744226299,512795.15710300073,1921972.9746600906,0.06430832743243337,0,0,0,0,0,Unsecured,0.0,,BBB,CA
2026-06-30,LN-000953,CP-I-00886,Personal Loan,RETAIL,2021-04-21,2025-04-19,18620.37171066923,4939.684279819721,0.0,0.09074448381506194,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-000954,CP-I-01002,Credit Card,RETAIL,2025-01-19,2035-01-15,9828.709985991798,7267.976162807712,8452.07916610793,0.044068644998235894,0,0,0,0,0,Unsecured,0.0,,,GA
2026-06-30,LN-000955,CP-I-00590,Mortgage,RETAIL,2022-09-17,2052-09-03,388071.8394765296,339771.4497848686,0.0,0.09546986985341575,0,0,0,0,0,Residential Real Estate,396058.8306744974,0.857881262756419,,NY
2026-06-30,LN-000956,CP-C-00330,Commercial Term Loan,COMMERCIAL,2020-09-22,2027-09-19,919821.8890664055,317816.2480985856,0.0,0.20135616550564586,0,0,0,0,0,Business Assets,290083.4128792281,1.0956029679328945,BBB+,CA
2026-06-30,LN-000957,CP-I-01604,Credit Card,RETAIL,2024-02-16,2034-02-11,16248.465531667593,18052.639904959924,10978.749330406248,0.09746991412824046,0,1,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-000958,CP-C-00264,Commercial Term Loan,COMMERCIAL,2020-03-15,2027-03-12,253658.851608828,69845.88133221028,0.0,0.13720611158570803,0,0,0,0,0,Business Assets,94446.93690595869,0.7395251092341533,A,CA
2026-06-30,LN-000959,CP-I-00630,Credit Card,RETAIL,2023-06-05,2033-05-31,11108.473160609963,10244.014950279554,2184.224106292235,0.13390230136544765,0,1,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-000960,CP-I-00755,Mortgage,RETAIL,2024-11-24,2054-11-11,242887.2669075842,224192.3224774747,0.0,0.19752999152520478,0,0,0,0,0,Residential Real Estate,283234.30147075903,0.7915436841982227,,FL
2026-06-30,LN-000961,CP-I-00700,Mortgage,RETAIL,2020-04-29,2050-04-16,105209.58136080146,89351.76683597623,0.0,0.10886424620899557,0,0,0,0,0,Residential Real Estate,107817.93589737455,0.8287282268232703,,NC
2026-06-30,LN-000962,CP-I-01580,Mortgage,RETAIL,2021-08-18,2051-08-05,373636.07375103456,328561.53977410827,0.0,0.04245566197665865,0,1,0,0,0,Residential Real Estate,327873.3313118911,1.0020990071362728,,CA
2026-06-30,LN-000963,CP-I-01700,Credit Card,RETAIL,2020-06-18,2030-06-14,22280.531913347197,19822.852265426165,19394.912025961512,0.12453041908946194,0,0,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000964,CP-C-00414,Equipment Lease,COMMERCIAL,2024-01-26,2029-01-23,2103545.761131688,1299459.2532337245,0.0,0.09476216149662428,0,0,0,0,0,Equipment,1139912.8694750818,1.139963665672195,BBB,FL
2026-06-30,LN-000965,CP-I-01411,Mortgage,RETAIL,2024-11-26,2054-11-13,893764.597428831,872184.6504818616,0.0,0.061066656105032244,0,0,0,0,0,Residential Real Estate,846646.035519927,1.030164453491182,,FL
2026-06-30,LN-000966,CP-C-00633,Revolving Credit Facility,COMMERCIAL,2023-06-27,2033-06-22,679218.3342275821,508348.1355483009,773222.4932418995,0.1698672599708508,0,0,0,0,0,Unsecured,0.0,,BBB,VA
2026-06-30,LN-000967,CP-C-00355,Commercial Term Loan,COMMERCIAL,2019-11-13,2026-11-09,4825960.623639011,1284386.9564716886,0.0,0.11282763297766851,0,0,0,0,0,Business Assets,1435916.707590808,0.8944717682313502,BBB-,VA
2026-06-30,LN-000968,CP-C-00302,Commercial Term Loan,COMMERCIAL,2020-05-12,2027-05-09,4145781.19344398,1198814.3166826963,0.0,0.10500961922550514,0,0,0,0,0,Business Assets,935655.8718920025,1.281255590539455,BBB,CA
2026-06-30,LN-000969,CP-I-00294,Auto Loan,RETAIL,2026-02-04,2031-02-02,46042.129334583646,43941.89633345566,0.0,0.15193219589671578,0,0,0,0,0,Vehicle,61571.35743027836,0.7136743149314875,,FL
2026-06-30,LN-000970,CP-I-00829,Auto Loan,RETAIL,2021-05-28,2026-05-26,14121.653715658229,3637.029032765359,0.0,0.16355325813908336,0,0,0,0,0,Vehicle,4979.764412253409,0.7303616660691695,,TX
2026-06-30,LN-000971,CP-C-00609,Equipment Lease,COMMERCIAL,2020-11-05,2025-11-03,527011.0635667043,138595.28373809383,0.0,0.06605031197689605,0,0,0,0,0,Equipment,176216.0260544685,0.786507827019399,A,GA
2026-06-30,LN-000972,CP-I-01582,Credit Card,RETAIL,2025-05-08,2035-05-04,9804.66759904629,7951.20398603896,5533.451625129965,0.06325791287237822,0,1,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-000973,CP-C-00206,Commercial Term Loan,COMMERCIAL,2026-02-15,2033-02-11,537684.9878079613,516076.3743847515,0.0,0.15989782801733862,0,0,0,0,0,Business Assets,467787.7307955538,1.1032276830071504,BBB-,NC
2026-06-30,LN-000974,CP-C-00150,Revolving Credit Facility,COMMERCIAL,2020-12-16,2030-12-12,803724.3059996088,1088833.034090399,394113.1319641236,0.1201094637327296,0,0,0,0,0,Unsecured,0.0,,BBB-,NY
2026-06-30,LN-000975,CP-I-01220,Auto Loan,RETAIL,2021-10-12,2026-10-10,27108.572807860168,7059.739412141663,0.0,0.09407845512343846,0,0,0,0,0,Vehicle,7686.1220626244885,0.9185047224882423,,VA
2026-06-30,LN-000976,CP-C-00132,Commercial Term Loan,COMMERCIAL,2023-07-08,2030-07-04,1583015.9886114078,1082278.3330224897,0.0,0.06208310978802965,0,0,0,0,0,Business Assets,1178022.8003130862,0.9187244361780177,BBB+,TX
2026-06-30,LN-000977,CP-I-01049,Mortgage,RETAIL,2019-11-19,2049-11-05,178014.15865994125,143635.44296478867,0.0,0.21149361313150522,0,0,0,0,0,Residential Real Estate,191228.3737067884,0.7511199315276599,,TX
2026-06-30,LN-000978,CP-C-00466,Commercial Real Estate,COMMERCIAL,2021-07-26,2036-07-19,2502087.172834708,1821084.702694329,0.0,0.042644582997489563,0,0,0,0,0,Commercial Real Estate,1899402.109263757,0.9587673372649959,BBB,NY
2026-06-30,LN-000979,CP-C-00121,Commercial Real Estate,COMMERCIAL,2025-06-14,2040-06-07,4810717.594057211,4445222.079249719,0.0,0.18920755351080576,0,0,0,0,0,Commercial Real Estate,4839724.944442198,0.9184865111713602,BBB-,GA
2026-06-30,LN-000980,CP-I-01223,Mortgage,RETAIL,2021-12-25,2051-12-12,283189.79630729504,244200.39432361457,0.0,0.10073765238482493,0,0,0,0,0,Residential Real Estate,228429.1836152044,1.0690420131911744,,NY
2026-06-30,LN-000981,CP-I-01051,Auto Loan,RETAIL,2022-12-23,2027-12-21,38398.774205501846,16251.793733887514,0.0,0.14828692875383104,0,1,0,0,0,Vehicle,12385.94184696318,1.312116101842685,,GA
2026-06-30,LN-000982,CP-C-00039,Commercial Term Loan,COMMERCIAL,2024-12-17,2031-12-14,2808048.1847665943,2268769.607918837,0.0,0.1929021121387243,120,1,0,1,1,Business Assets,2828600.2920141537,0.8020820807818416,BBB+,TX
2026-06-30,LN-000983,CP-C-00240,Commercial Term Loan,COMMERCIAL,2025-05-03,2032-04-29,474111.0052135358,403477.2347799738,0.0,0.09849242849839615,0,0,0,0,0,Business Assets,404602.52006789454,0.9972187882375723,BB+,VA
2026-06-30,LN-000984,CP-I-00831,Auto Loan,RETAIL,2020-03-14,2025-03-12,24438.927281544835,6402.553706491782,0.0,0.12608799769554493,0,1,0,0,0,Vehicle,8851.98334931429,0.7232903016009117,,TX
2026-06-30,LN-000985,CP-I-00965,Mortgage,RETAIL,2020-03-26,2050-03-13,361142.92234663974,291533.36771635996,0.0,0.059489174850830995,0,0,0,0,0,Residential Real Estate,378995.98940814554,0.7692254690389455,,NY
2026-06-30,LN-000986,CP-C-00022,Commercial Real Estate,COMMERCIAL,2021-03-06,2036-02-28,1202376.135678479,846072.5420203272,0.0,0.21565672915790127,0,0,0,0,0,Commercial Real Estate,1056877.7803227364,0.8005396250850916,BBB-,VA
2026-06-30,LN-000987,CP-I-01346,Mortgage,RETAIL,2025-06-02,2055-05-20,236138.22798408283,220783.94480759706,0.0,0.05703686033952332,0,0,0,0,0,Residential Real Estate,272278.471213309,0.8108755122054069,,NY
2026-06-30,LN-000988,CP-I-01561,Personal Loan,RETAIL,2023-11-05,2027-11-03,33855.40337234052,16034.768101979269,0.0,0.06761825195431828,45,1,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-000989,CP-I-01243,Credit Card,RETAIL,2024-04-29,2034-04-25,10307.562041588513,8431.093200943122,3769.7005664756452,0.08133408880215626,0,0,0,0,0,Unsecured,0.0,,,TX
2026-06-30,LN-000990,CP-I-01558,Credit Card,RETAIL,2020-05-30,2030-05-26,7435.646206556705,4635.513127521875,4668.005246434074,0.1777729688238949,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-000991,CP-I-01335,Personal Loan,RETAIL,2019-09-25,2023-09-23,20892.50514464258,5663.757266823441,0.0,0.21328420135028375,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-000992,CP-I-01535,Credit Card,RETAIL,2022-03-14,2032-03-09,5857.446902962402,8999.493356600344,2176.7122532666417,0.05884727292426284,0,0,0,0,0,Unsecured,0.0,,,TX
2026-06-30,LN-000993,CP-C-00585,Commercial Term Loan,COMMERCIAL,2020-02-08,2027-02-04,3998245.8701523733,1107473.9872143967,0.0,0.16279443290745024,0,0,0,0,0,Business Assets,1002503.9636878782,1.1047078389000764,BBB,GA
2026-06-30,LN-000994,CP-I-00053,Mortgage,RETAIL,2025-04-23,2055-04-10,314727.74409441435,298020.60419936886,0.0,0.11001413896737536,0,1,0,0,0,Residential Real Estate,342860.29899826244,0.8692187607316972,,NC
2026-06-30,LN-000995,CP-C-00628,Equipment Lease,COMMERCIAL,2024-02-23,2029-02-20,1157211.205318018,729428.7589883659,0.0,0.150241109249788,0,0,0,0,0,Equipment,683403.800466229,1.0673466528730715,BBB+,CA
2026-06-30,LN-000996,CP-I-01240,Personal Loan,RETAIL,2024-06-15,2028-06-13,22490.597279238547,13361.47818606191,0.0,0.08672248810765096,0,1,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-000997,CP-I-00424,Personal Loan,RETAIL,2022-08-25,2026-08-23,11859.797194129804,3219.6669128983112,0.0,0.12334528522152816,0,1,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-000998,CP-I-01529,Mortgage,RETAIL,2021-11-08,2051-10-26,1043907.1765920662,878251.186682654,0.0,0.04159930021700412,0,1,0,0,0,Residential Real Estate,781858.8272159218,1.1232861433693477,,FL
2026-06-30,LN-000999,CP-I-01034,Mortgage,RETAIL,2025-03-22,2055-03-09,281141.4504212441,272862.58025678707,0.0,0.1300336581187559,0,0,0,0,0,Residential Real Estate,295692.6991005444,0.9227910634479535,,CA
2026-06-30,LN-001000,CP-I-00468,Personal Loan,RETAIL,2024-11-08,2028-11-06,24397.53548134402,16261.106385450614,0.0,0.175779416370877,0,0,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-001001,CP-C-00598,Revolving Credit Facility,COMMERCIAL,2025-08-25,2035-08-21,1943380.0167349244,690627.9440908118,2496608.7676056307,0.12027431644048825,0,0,0,0,0,Unsecured,0.0,,BBB-,NY
2026-06-30,LN-001002,CP-I-01497,Auto Loan,RETAIL,2024-01-24,2029-01-21,35042.4894393744,21278.152933166497,0.0,0.15268620856292844,0,1,0,0,0,Vehicle,25003.13867844952,0.851019274292406,,TX
2026-06-30,LN-001003,CP-I-00703,Credit Card,RETAIL,2022-05-21,2032-05-16,6674.609036649965,3062.9338907220276,4332.218914610319,0.09140222919985241,0,1,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-001004,CP-C-00502,Revolving Credit Facility,COMMERCIAL,2019-11-09,2029-11-04,1174245.595290141,681077.6743534595,1071550.3155280882,0.07503550053930777,0,0,0,0,0,Unsecured,0.0,,BBB,CA
2026-06-30,LN-001005,CP-I-01404,Auto Loan,RETAIL,2020-11-06,2025-11-04,48392.214184227945,13192.91263151125,0.0,0.08478360605506291,0,0,0,0,0,Vehicle,16321.262688233282,0.8083267136569404,,NY
2026-06-30,LN-001006,CP-I-01592,Credit Card,RETAIL,2025-03-14,2035-03-10,3722.0490938070457,1690.8825513871664,5467.0980887905,0.08268944579559982,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-001007,CP-I-01454,Mortgage,RETAIL,2022-05-24,2052-05-10,193569.8129146763,176190.49757108802,0.0,0.20847943785167336,0,0,0,0,0,Residential Real Estate,152851.67851880865,1.1526893212978848,,TX
2026-06-30,LN-001008,CP-I-01275,Credit Card,RETAIL,2025-07-13,2035-07-09,10418.168404198725,6183.114227934851,9854.261098713521,0.18611229119216827,60,1,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-001009,CP-C-00524,Commercial Term Loan,COMMERCIAL,2024-09-20,2031-09-17,1446725.3120466515,1138711.609229198,0.0,0.16431412877386742,0,0,0,0,0,Business Assets,1020299.772294333,1.1160559280225988,BBB+,FL
2026-06-30,LN-001010,CP-C-00032,Commercial Real Estate,COMMERCIAL,2022-04-05,2037-03-29,4777967.613872939,3599584.679154383,0.0,0.1482595277406192,0,0,0,0,0,Commercial Real Estate,4467288.022834442,0.8057650773254796,BBB-,TX
2026-06-30,LN-001011,CP-C-00505,Equipment Lease,COMMERCIAL,2020-10-25,2025-10-23,330214.790151113,87362.67293115647,0.0,0.12910938520838,0,0,0,0,0,Equipment,66654.91855174782,1.310671062681325,BBB+,FL
2026-06-30,LN-001012,CP-I-00113,Mortgage,RETAIL,2022-08-20,2052-08-06,169868.09102225633,155418.11751600885,0.0,0.08898760608083839,0,0,0,0,0,Residential Real Estate,185001.69085026687,0.8400902543198818,,CA
2026-06-30,LN-001013,CP-I-01513,Credit Card,RETAIL,2023-04-26,2033-04-21,3464.737301449659,5215.1963240078285,1993.6429699987248,0.09193756982702456,0,0,0,0,0,Unsecured,0.0,,,CA
2026-06-30,LN-001014,CP-C-00150,Commercial Real Estate,COMMERCIAL,2021-10-11,2036-10-04,2167606.614117498,1620126.5472265347,0.0,0.09482244432192424,0,0,0,0,0,Commercial Real Estate,1773645.4190922352,0.9134444403525297,BBB-,NY
2026-06-30,LN-001015,CP-I-01029,Credit Card,RETAIL,2025-05-26,2035-05-22,12842.309746665838,11641.198061621377,4228.805813615432,0.14193748350331004,0,0,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-001016,CP-C-00372,Commercial Term Loan,COMMERCIAL,2020-09-03,2027-08-31,1034491.1051245618,352643.8147271111,0.0,0.18074401639387305,0,0,0,0,0,Business Assets,442764.63899426715,0.796458848945426,BBB+,NC
2026-06-30,LN-001017,CP-C-00139,Commercial Term Loan,COMMERCIAL,2023-08-08,2030-08-04,2007337.8980940476,1325608.8247494595,0.0,0.10303451671398384,0,0,0,0,0,Business Assets,1672769.6150250034,0.7924634766453749,BBB,NY
2026-06-30,LN-001018,CP-I-01201,Auto Loan,RETAIL,2021-11-20,2026-11-18,23873.153855349534,6521.44881886413,0.0,0.05275091762246888,0,0,0,0,0,Vehicle,5895.115992918266,1.1062460563453325,,CA
2026-06-30,LN-001019,CP-I-00895,Auto Loan,RETAIL,2021-03-26,2026-03-24,18709.814689278428,5069.028078249041,0.0,0.07217835525700408,0,0,0,0,0,Vehicle,4367.698845700898,1.1605717924527825,,FL
2026-06-30,LN-001020,CP-I-00381,Auto Loan,RETAIL,2025-04-13,2030-04-11,40795.342958745474,33050.1320968589,0.0,0.07648675736359162,30,1,0,0,0,Vehicle,35893.182529630234,0.9207913527750189,,CA
2026-06-30,LN-001021,CP-C-00404,Commercial Real Estate,COMMERCIAL,2020-08-31,2035-08-25,2516454.5531626046,1771672.457367175,0.0,0.060946321550106694,0,0,0,0,0,Commercial Real Estate,2232701.034918689,0.7935108326904574,A,CA
2026-06-30,LN-001022,CP-I-01174,Mortgage,RETAIL,2024-01-11,2053-12-28,356776.9113431123,337131.2728529414,0.0,0.1873596912989903,0,1,0,0,0,Residential Real Estate,354063.5024217172,0.9521774216970599,,VA
2026-06-30,LN-001023,CP-C-00201,Revolving Credit Facility,COMMERCIAL,2023-11-27,2033-11-22,614673.0349608901,255587.85129416938,502165.08884583885,0.08616743359565995,0,0,0,0,0,Unsecured,0.0,,BBB,CA
2026-06-30,LN-001024,CP-I-01458,Credit Card,RETAIL,2025-07-28,2035-07-24,14678.873354306037,5654.663667199382,13443.560117872947,0.15986593140351588,0,1,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-001025,CP-C-00339,Commercial Real Estate,COMMERCIAL,2021-03-12,2036-03-05,9844763.541662863,6857414.913776203,0.0,0.1483742774802444,0,0,0,0,0,Commercial Real Estate,5165513.436454858,1.3275379104390663,BBB-,TX
2026-06-30,LN-001026,CP-C-00252,Revolving Credit Facility,COMMERCIAL,2023-03-29,2033-03-24,1994690.317897033,1670016.3036061097,677771.7763518286,0.21550308655509473,0,0,0,0,0,Unsecured,0.0,,BBB,NC
2026-06-30,LN-001027,CP-C-00112,Equipment Lease,COMMERCIAL,2025-11-17,2030-11-15,222233.84049849655,202662.66991876744,0.0,0.12330992091187154,0,0,0,0,0,Equipment,166481.6797170883,1.2173271573374533,BBB,VA
2026-06-30,LN-001028,CP-C-00139,Commercial Real Estate,COMMERCIAL,2023-04-04,2038-03-28,4886243.17544652,4063534.633015476,0.0,0.12745866807347908,0,0,0,0,0,Commercial Real Estate,3120462.0196079416,1.3022221092522777,BBB,NY
2026-06-30,LN-001029,CP-C-00365,Revolving Credit Facility,COMMERCIAL,2024-03-19,2034-03-15,748648.2654729472,693433.0170957544,278022.4760019969,0.06586992869797277,0,0,0,0,0,Unsecured,0.0,,BBB,VA
2026-06-30,LN-001030,CP-I-00703,Mortgage,RETAIL,2024-07-31,2054-07-18,150689.26136277753,145454.5173573089,0.0,0.058264120972301506,0,1,0,0,0,Residential Real Estate,134763.43190513385,1.0793322439257929,,VA
2026-06-30,LN-001031,CP-I-01676,Mortgage,RETAIL,2019-11-15,2049-11-01,475848.818446532,384497.85115704127,0.0,0.1110163826131946,0,0,0,0,0,Residential Real Estate,372529.4561964469,1.0321273788193626,,CA
2026-06-30,LN-001032,CP-I-01099,Mortgage,RETAIL,2020-10-13,2050-09-30,467906.48778419313,399786.91885969945,0.0,0.19816316373235351,0,0,0,0,0,Residential Real Estate,551149.6473423353,0.7253690912939658,,GA
2026-06-30,LN-001033,CP-I-00341,Credit Card,RETAIL,2024-11-26,2034-11-22,12614.490035958832,13210.165672405868,13341.113624799158,0.10504394164000805,0,0,0,0,0,Unsecured,0.0,,,VA
2026-06-30,LN-001034,CP-C-00577,Equipment Lease,COMMERCIAL,2024-09-04,2029-09-02,698138.785623746,493995.26133176615,0.0,0.14609391004412434,0,0,0,0,0,Equipment,579987.9405575846,0.8517336771810333,BBB,FL
2026-06-30,LN-001035,CP-C-00232,Revolving Credit Facility,COMMERCIAL,2024-07-26,2034-07-22,811398.0448570617,424168.8600500097,655460.6199962421,0.1721609910281206,0,0,0,0,0,Unsecured,0.0,,A,VA
2026-06-30,LN-001036,CP-I-01485,Auto Loan,RETAIL,2019-12-26,2024-12-23,31462.64504042613,8539.632513796136,0.0,0.07060859239007664,0,0,0,0,0,Vehicle,10923.49151669712,0.7817676702309757,,CA
2026-06-30,LN-001037,CP-I-00002,Mortgage,RETAIL,2020-04-05,2050-03-23,323300.72792051185,269840.16581432486,0.0,0.08815342567487852,0,0,0,0,0,Residential Real Estate,228836.98755829394,1.179180729013861,,NY
2026-06-30,LN-001038,CP-C-00308,Commercial Real Estate,COMMERCIAL,2020-08-05,2035-07-30,6148657.726766982,4053736.9249474043,0.0,0.2126454405889659,0,0,0,0,0,Commercial Real Estate,4476358.192951232,0.9055881478230864,BBB+,VA
2026-06-30,LN-001039,CP-I-00568,Auto Loan,RETAIL,2024-07-13,2029-07-11,29016.164715041155,19985.24900635472,0.0,0.04872126874189794,0,0,0,0,0,Vehicle,27502.199967048753,0.726678194119004,,FL
2026-06-30,LN-001040,CP-I-00463,Credit Card,RETAIL,2020-04-20,2030-04-16,6167.223769000536,4320.407130717618,3227.7063709804615,0.05090519947313669,0,0,0,0,0,Unsecured,0.0,,,NY
2026-06-30,LN-001041,CP-I-01681,Auto Loan,RETAIL,2026-03-15,2031-03-13,39024.96329374138,35877.90995552985,0.0,0.07720876434602411,0,0,0,0,0,Vehicle,34440.56958159953,1.041733931563613,,NY
2026-06-30,LN-001042,CP-I-01668,Personal Loan,RETAIL,2025-05-22,2029-05-20,19075.01633335211,14896.322801228222,0.0,0.2133308245865581,0,1,0,0,0,Unsecured,0.0,,,NC
2026-06-30,LN-001043,CP-I-01614,Credit Card,RETAIL,2022-06-10,2032-06-05,7382.239740712316,5753.0702486959135,8269.721021791098,0.11630691924524703,0,0,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-001044,CP-I-01362,Auto Loan,RETAIL,2020-05-19,2025-05-17,26723.275854927724,7228.269993169558,0.0,0.07953211108200639,0,0,0,0,0,Vehicle,9109.479394725791,0.7934888131318002,,VA
2026-06-30,LN-001045,CP-I-00163,Mortgage,RETAIL,2026-01-23,2056-01-10,520761.2376077744,496044.25678767136,0.0,0.050968633989543814,0,0,0,0,0,Residential Real Estate,440971.8386605008,1.1248887418626525,,CA
2026-06-30,LN-001046,CP-C-00257,Commercial Real Estate,COMMERCIAL,2020-12-12,2035-12-06,2587860.231864852,1754306.43605755,0.0,0.08733986832417101,0,0,0,0,0,Commercial Real Estate,1724646.875345073,1.0171974687319933,BBB-,NC
2026-06-30,LN-001047,CP-C-00404,Commercial Term Loan,COMMERCIAL,2023-04-11,2030-04-07,777898.6219447246,498711.7474819348,0.0,0.156117800554933,0,0,0,0,0,Business Assets,435732.58211740747,1.144536277407774,A,CA
2026-06-30,LN-001048,CP-I-00983,Mortgage,RETAIL,2023-08-13,2053-07-30,211413.02181726327,189689.43148498345,0.0,0.12938346178807553,60,1,0,0,0,Residential Real Estate,201304.30997752628,0.9423018886488842,,VA
2026-06-30,LN-001049,CP-I-00134,Personal Loan,RETAIL,2024-10-27,2028-10-25,58796.85614540963,39792.26106002585,0.0,0.04106831611366259,0,0,0,0,0,Unsecured,0.0,,,FL
2026-06-30,LN-001050,CP-C-00282,Commercial Real Estate,COMMERCIAL,2024-04-23,2039-04-17,3740755.8418370658,3296107.824198802,0.0,0.09326647100235766,0,0,0,0,0,Commercial Real Estate,2602267.8293757043,1.2666289714650751,BBB-,NY
2026-06-30,LN-001051,CP-C-00312,Commercial Real Estate,COMMERCIAL,2024-01-14,2039-01-07,17855880.07548601,15987280.561139653,0.0,0.15654670739616336,0,0,0,0,0,Commercial Real Estate,12552403.955625141,1.2736429306814359,BBB-,GA
2026-06-30,LN-001052,CP-I-00734,Credit Card,RETAIL,2021-06-16,2031-06-12,8798.812159195266,6813.910397206969,3149.834392690743,0.16493355369744578,0,0,0,0,0,Unsecured,0.0,,,CA
2026-06-30,LN-001053,CP-C-00369,Commercial Term Loan,COMMERCIAL,2023-05-24,2030-05-20,1560293.711687355,1003633.5911241389,0.0,0.20517970163149937,0,0,0,0,0,Business Assets,824631.9485206486,1.217068527267966,BBB+,CA
2026-06-30,LN-001054,CP-C-00420,Commercial Term Loan,COMMERCIAL,2024-02-08,2031-02-04,1232550.7646174943,929259.8748000845,0.0,0.047103131617956207,0,0,0,0,0,Business Assets,783255.699480104,1.186406783144882,BBB,VA
